Price,Close,High,Low,Open,Volume,Daily_Return,Log_Return,Volatility
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,,,
Date,,,,,,,,
2020-08-10,109.92044830322266,110.94186486752692,107.26086549559103,109.79612082851325,212403600,0.014534878398702267,0.014430259583050517,0.44715950589204284
2020-08-11,106.65142059326172,109.68153802602951,106.390579904866,109.18180291672903,187902400,-0.029739941570681272,-0.03019114194396186,0.4645254913822371
2020-08-12,110.19590759277344,110.45430815645663,107.55095084699191,107.74596761374468,165598000,0.03323431586560277,0.03269399487577151,0.4722378290672351
2020-08-13,112.1461181640625,113.15290889313627,111.09056951787859,111.58055905900497,210082000,0.01769766785256688,0.017542887626768484,0.47355127998746804
2020-08-14,112.04615783691406,112.13635327859295,110.23003348739779,111.97058828094455,165565200,-0.0008913400551431305,-0.0008917375349007203,0.46901996227999243
2020-08-17,111.75361633300781,113.19676560303644,111.12468097941458,113.17238664899372,119561600,-0.002610901699387602,-0.0026143160475426584,0.46918995828766197
2020-08-18,112.68484497070312,113.11145065744996,111.16856617508924,111.50497642122994,105633600,0.00833287251233461,0.008298345802029946,0.4669876605990226
2020-08-19,112.82622528076172,114.24499562094896,112.73115702960943,113.09437890098116,145538000,0.0012546523899938933,0.001253865971403282,0.4610444091198261
2020-08-20,115.32978820800781,115.44436259089069,112.8505967483557,112.86766275928572,126907200,0.02218954787343197,0.0219469421710545,0.4628388095739941
2020-08-21,121.27302551269531,121.75813472539492,116.28051759278713,116.29270335052242,338054800,0.0515325433006808,0.050248665087952914,0.4360479209560747
2020-08-24,122.7234878540039,125.57809477103142,120.85130005912201,125.49276470400675,345937600,0.01196030473534071,0.011889345526148813,0.4320249941999974
2020-08-25,121.7166748046875,122.06283806690953,119.98831349941287,121.59235479705833,211495600,-0.008203914889659436,-0.008237752192062213,0.4378435629707823
2020-08-26,123.3719253540039,123.83022293693548,121.9677808342838,123.03795523691794,163022400,0.013599209409659752,0.013507570041910858,0.42428337270269917
2020-08-27,121.89710235595703,124.31047038391692,120.74891816931488,123.97650023718222,155552400,-0.011954283714183833,-0.012026310760415776,0.43375253450070217
2020-08-28,121.69963836669922,123.2939194462389,121.47536238371781,122.8746266915099,187630000,-0.0016199235703010517,-0.0016212370651870656,0.4367592736187721
2020-08-31,125.82675170898438,127.73795204194512,122.86245768919913,124.40311569012621,225702700,0.03391228928593493,0.033349945878909826,0.3131725161015086
2020-09-01,130.8387451171875,131.44331646895694,127.27964057724809,129.45410665665014,151948100,0.039832494601744095,0.0390596372983239,0.32564156727667587
2020-09-02,128.1279754638672,134.54412730802744,123.837546725689,134.16383937386541,200119000,-0.020718401501729322,-0.02093603889627243,0.3427978355763464
2020-09-03,117.86992645263672,125.63171109830371,117.49939163024852,123.74977777668435,257599600,-0.08006096228472215,-0.08344787448752287,0.46863367995073685
2020-09-04,117.94794464111328,120.6197131497007,108.1287004650969,117.08010734336685,332607200,0.0006619007139867517,0.000661681754323541,0.45605035380418585
2020-09-08,110.0106430053711,116.02700063472479,109.87412977263537,111.11250193799896,231366600,-0.06729495507440553,-0.06966626431616747,0.5144231170771367
2020-09-09,114.3985824584961,116.17326184567966,112.38988145965452,114.34007891543482,176940500,0.039886499462699954,0.03911157206559018,0.5295891265138439
2020-09-10,110.66395568847656,117.49940004817361,109.69861000348159,117.36288681754456,182274400,-0.03264574341534743,-0.033190504614411975,0.5319758324869934
2020-09-11,109.21107482910156,112.36064749260446,107.26087706429617,111.71707865929991,180860300,-0.013128763112940978,-0.013215707140175465,0.5220161677792904
2020-09-14,112.4874038696289,113.04320991624836,109.99115319560664,111.86334120112333,140150100,0.0299999706591505,0.029558773755282347,0.5288429765544269
2020-09-15,112.66290283203125,115.87097839483434,110.78096207450275,115.38342905287787,184642000,0.0015601654617769523,0.0015589496680382179,0.5288505998385019
2020-09-16,109.33779907226562,113.11143318516581,109.2500437726085,112.3606105658123,154679000,-0.029513741224323042,-0.029958035385544392,0.539107268581704
2020-09-17,107.59239959716797,109.40608398688913,106.00299120807408,106.98784309353663,178011000,-0.015963367562795483,-0.01609215453624169,0.5404028647510503
2020-09-18,104.17953491210938,108.11893430232509,103.44821093361564,107.65089112215993,287104900,-0.03172031386823371,-0.03223430148405469,0.5500692821922413
2020-09-21,107.3388900756836,107.44615155121396,100.53269639295027,101.93684120759194,195713800,0.030326063235352363,0.02987531839293696,0.5554043579990059
2020-09-22,109.0257797241211,110.0496363016209,106.44177420460605,109.874118243747,183055400,0.015715549576188925,0.015593339067546227,0.5253731317502043
2020-09-23,104.45256805419922,109.31830814093878,104.1112775817434,108.84051189467765,150718700,-0.04194614963079313,-0.042851291349725845,0.5371975630915652
2020-09-24,105.52518463134766,107.50463384194083,102.38536556375317,102.5511305606354,167743300,0.010268934475520686,0.010216567167076508,0.540746545206458
2020-09-25,109.48407745361328,109.64009681169752,104.98887199073256,105.72994906280776,149981400,0.03751609472275286,0.03682948598817708,0.557554727892233
2020-09-28,112.09735107421875,112.44838721832883,109.97163550795793,112.1461089873391,137672400,0.02386898333881171,0.023588572473342014,0.5660377234675799
2020-09-29,111.24901580810547,112.43863750540089,110.74196771781253,111.69756779185069,99382200,-0.007567844003303903,-0.00759662543560763,0.5661009975868325
2020-09-30,112.92617797851562,114.34007555606303,110.79071688597794,110.95648187938991,142675200,0.015075748385074306,0.01496323865996117,0.5541603021650121
2020-10-01,113.88179016113281,114.78863234602518,112.94569620243965,114.7106226562807,116120400,0.00846227331628091,0.008426669002719428,0.5331282437334837
2020-10-02,110.20565032958984,112.49713819553232,109.4255758436502,110.07889017847046,144712000,-0.03228031300124057,-0.03281281318854922,0.5387079001687892
2020-10-05,113.59899139404297,113.74525767771173,110.7224533860102,111.07348949105034,106243800,0.030790989883955344,0.030326458861436614,0.47629748886838474
2020-10-06,110.3421859741211,113.2284775868128,109.45484247754938,112.81893042871084,161498200,-0.028669316337721074,-0.029088308768811487,0.48545483464701583
2020-10-07,112.21438598632812,112.67268367102449,111.28803754465702,111.76584137391013,96849000,0.01696721879921914,0.01682488331114827,0.4248650761505075
2020-10-08,112.10711669921875,113.50150836130557,111.73657437259953,113.35524204497766,83477200,-0.0009559316852871813,-0.000956388879368077,0.40154431487609626
2020-10-09,114.05728912353516,114.08654089243238,112.05833393555243,112.40937004114366,100506900,0.01739561663644129,0.017246044999803225,0.38833419782857376
2020-10-12,121.30226135253906,122.06283703276723,116.30975408828142,117.0703297685096,240226800,0.06352046664160937,0.0615846000819213,0.43625943637207154
2020-10-13,118.08444213867188,122.26761613757736,116.67055210652175,122.15060162425121,262330500,-0.026527281338270203,-0.026885478536131362,0.4400246133595144
2020-10-14,118.1722183227539,119.96639642799329,116.6413136031742,117.98694718210373,150712000,0.0007433340285332157,0.0007430578926265654,0.4400512903911685
2020-10-15,117.70417022705078,118.18196653560398,115.20791978630072,115.76372578098064,112559200,-0.00396072869195685,-0.0039685931507026494,0.42501887664098664
2020-10-16,116.0562515258789,118.52325764594907,115.85148167833091,118.25997681380653,115393800,-0.014000512454172553,-0.014099444110034822,0.4239154340599723
2020-10-19,113.09194946289062,117.42138259241214,112.7799181793268,116.97283808725243,120639300,-0.025541942153174624,-0.02587380062537699,0.4176662847619771
2020-10-20,114.58384704589844,116.01724328424638,112.7506567810562,113.306462726598,124423700,0.013191899070564395,0.013105643723135942,0.40846843397596444
2020-10-21,113.95979309082031,115.75397121203213,113.55024596366279,113.76476887802791,89946000,-0.005446264645209142,-0.00546114961408858,0.406869490574123
2020-10-22,112.86767578125,115.1006527218332,111.73655770574223,114.52534061393521,101988000,-0.009583356374646579,-0.009629572240105761,0.37569654119931395
2020-10-23,112.17535400390625,113.64775510639481,111.4342769177023,113.49173574533604,82572600,-0.006133924283915793,-0.006152814082821658,0.3763920434641648
2020-10-26,112.18512725830078,113.64777555403136,110.06915706985596,111.1710235471979,111850700,8.712479208394797e-05,8.712099693968263e-05,0.3556189517850622
2020-10-27,113.69650268554688,114.35957007435778,111.68780181918402,112.61414257382006,92276800,0.013472155036792222,0.013382212469146164,0.3492082183384021
2020-10-28,108.43097686767578,112.5556478095225,108.33346848159846,112.18511296666344,143937800,-0.04631211773007726,-0.04741882849673764,0.38636295232539036
2020-10-29,112.4483871459961,114.01829672297495,109.40607637880336,109.57184881965813,146129200,0.03705039274176203,0.03638052280321544,0.40437115998327483
2020-10-30,106.14924621582031,109.20130250137127,105.03763428104902,108.29446040306703,190272600,-0.05601806384290209,-0.05764824844652404,0.4489314418231613
2020-11-02,106.0615005493164,107.92394295724235,104.64761016714455,106.3930380327763,122866900,-0.0008266254319461153,-0.0008269672751456563,0.43596665057783
2020-11-03,107.68992614746094,108.7137755407047,106.02250790182312,106.92935018693291,107624400,0.015353597579805589,0.015236923826123473,0.42493926821641137
2020-11-04,112.08760070800781,112.71166332605715,109.55234539225575,111.29777308441078,138235500,0.04083645256219315,0.040024671202186606,0.43779145976806283
2020-11-05,116.06600189208984,116.64131401748298,113.95979248109225,115.01289346688455,126387100,0.03549367779265711,0.03487829637147092,0.45042966104209003
2020-11-06,115.93412780761719,116.43228070272636,113.43356362742085,115.57271619055545,114457900,-0.0011361990791692866,-0.0011368450426848297,0.4504430346821925
2020-11-09,113.6191635131836,119.15750989185466,113.35543592706722,117.70210831549566,154515300,-0.01996792780703094,-0.02016998112550766,0.45270803672098286
2020-11-10,113.27729797363281,114.85967848302198,111.48001699164712,112.86705172692065,138023400,-0.0030088721742007607,-0.003013407930707108,0.39302588653300446
2020-11-11,116.71556854248047,116.85231729677409,113.73639073565728,114.46897654176517,112295000,0.03035268875894248,0.029901159901290292,0.39919481155504133
2020-11-12,116.44206237792969,117.7314130027431,115.81692313270185,116.84254616591035,103162300,-0.002343356314553957,-0.002346106270887451,0.3992116534748349
2020-11-13,116.49089813232422,116.89137444647928,115.13317320860197,116.66671900133667,81581900,0.00041939960008630095,0.0004193116766565332,0.39904864681894364
2020-11-16,117.50675964355469,118.1807334795776,115.40667896087977,116.15879706701332,91183000,0.00872052261178835,0.00868271847670828,0.3970601595395693
2020-11-17,116.61788177490234,117.86816024947451,116.19786565120255,116.77417031034764,74271000,-0.007564482854847454,-0.007593238662270613,0.3866201719547908
2020-11-18,115.2894515991211,117.0378903523821,115.26014936367629,115.85598632521067,76322100,-0.011391307709956555,-0.011456685623105685,0.3866623362938161
2020-11-19,115.88529968261719,116.29554592271136,114.09778862645973,114.85967663013399,74113000,0.005168279276476673,0.005154969560326911,0.38642072603882394
2020-11-20,114.61547088623047,116.01226791589127,114.5666363110203,115.88528907764832,73604300,-0.010957634832584273,-0.011018111909418165,0.3869224504190351
2020-11-23,111.20650482177734,114.88897301609046,111.10882822148257,114.45918703209715,127959300,-0.029742634550940616,-0.030193917472000113,0.40101819366721275
2020-11-24,112.49588775634766,113.16009926300342,109.9757905000141,111.26514882374211,113874200,0.01159449203656493,0.011527790995138022,0.40315067379791336
2020-11-25,113.33589935302734,114.03918287230827,112.49586708858041,112.86704864167184,76499200,0.007467042693143133,0.007439302336549341,0.40121051002755653
2020-11-27,113.88289642333984,114.76200083857178,113.52149221259015,113.86336408177817,46691300,0.004826335463299802,0.00481472604527658,0.36261880629365545
2020-11-30,116.28579711914062,118.16121511006692,114.09780201081131,114.25409056951283,169410200,0.021099750456542887,0.020880233192431714,0.34796189989119747
2020-12-01,119.87056732177734,120.60315308283555,117.22349166609008,118.20027268083436,127728200,0.030827240225768326,0.030361625742760502,0.28744958683005095
2020-12-02,120.22220611572266,120.5054734972761,118.08305336151587,119.1868131981227,89004200,0.0029334873589226262,0.0029291930809704253,0.2866537027358283
2020-12-03,120.08545684814453,120.90594929961036,119.37240344911088,120.65198415652675,78967600,-0.0011374709547958828,-0.0011381183658698106,0.2855925638894254
2020-12-04,119.41148376464844,120.0073208033349,118.69843031675794,119.75335564285018,78260400,-0.005612445513267894,-0.005628254464587908,0.25786699503360555
2020-12-07,120.87666320800781,121.67762342572043,119.41149153275923,119.47009601504965,86712000,0.012270004501804266,0.012195338147113707,0.23335731474598553
2020-12-08,121.49201965332031,122.07809422262514,120.23197125291128,121.48225720881356,82225500,0.005090779551496949,0.005077865343656148,0.2333199472530575
2020-12-09,118.95238494873047,123.02555979189044,118.19049698695923,121.638532607525,115089200,-0.02090371624273546,-0.02112529219946621,0.234496052515556
2020-12-10,120.37849426269531,120.99387109234236,117.36024440160968,117.7021162779425,81312200,0.011988908962014655,0.01191761128151685,0.23602523161686415
2020-12-11,119.5677719116211,119.90964378868306,117.75095856237984,119.58730425363264,86939800,-0.006734777304200357,-0.006757558257579047,0.21653240002828758
2020-12-14,118.95238494873047,120.48593076857054,118.71795960331949,119.75334504344477,79184500,-0.005146762819545514,-0.00516005302393773,0.2173227819030292
2020-12-15,124.91075897216797,124.93029876658031,121.24783000590143,121.4529531337426,157243700,0.05009041244532941,0.04887626755321917,0.27327251179479706
2020-12-16,124.8423843383789,125.3893793448256,123.62140801881179,124.45167787791586,98208600,-0.0005473878659587594,-0.0005475377373910234,0.27286185399488655
2020-12-17,125.71172332763672,126.57129545645023,125.06704423102657,125.90707656477707,94359800,0.006963492357703771,0.0069393592139984335,0.27046459152798685
2020-12-18,123.71910095214844,126.10244928345861,123.19163825002659,125.96570052204723,192541500,-0.01585072833895529,-0.0159776945924644,0.2740602040906212
2020-12-21,125.25263977050781,125.3307840492253,120.58362717474307,122.11717324639278,121251600,0.012395327856064231,0.012319134759242263,0.275769632838871
2020-12-22,128.81788635253906,131.28914115354644,126.63965393544905,128.5541513025178,168904800,0.028464442654171807,0.028066857470634265,0.2826349881450875
2020-12-23,127.91928100585938,129.3551357530846,127.74345262784246,129.09141554280814,88223700,-0.006975780864937109,-0.007000225370280687,0.255810153783522
2020-12-24,128.90579223632812,130.36120131987872,128.0559975194573,128.27089053594116,54930100,0.007711982296269904,0.007682396971115898,0.2552357070879403
2020-12-28,133.5161895751953,134.15109122678413,130.41001842398242,130.87888400818076,124486200,0.03576563363743013,0.03514089588746108,0.27389896690457355
2020-12-29,131.73846435546875,135.5674445419394,131.22077155630924,134.8446360549227,121047300,-0.013314679106576466,-0.0134041141999605,0.28350626255646144
2020-12-30,130.6151885986328,132.8324861865817,130.30261144768895,132.43200230112197,96452100,-0.008526558756636327,-0.008563117822437637,0.283605729876833
2020-12-31,129.6090545654297,131.61145830727833,128.66157593984025,130.96677936325997,99116600,-0.007703040082841173,-0.007732861739758513,0.27205148042854665
2021-01-04,126.40523529052734,130.50771259087762,123.8167640988133,130.4198058762155,143301900,-0.024719100726754983,-0.02502974765893666,0.2897400198583948
2021-01-05,127.96807861328125,128.68113950331986,125.4479817429498,125.89730757907694,97664900,0.012363754706534946,0.012287947691305387,0.29140920284499344
2021-01-06,123.66046905517578,128.0071488340126,123.44557604986173,124.75446642211676,155088000,-0.03366159439748284,-0.03424118975735454,0.31778123206995884
2021-01-07,127.88018035888672,128.57370150076903,124.89123256509167,125.37962311713653,109578200,0.03412336485500589,0.0335540773399717,0.33485389401971355
2021-01-08,128.98397827148438,129.55051323434125,127.20622908757136,129.35514504373518,105158200,0.008631501062165592,0.008594462635748586,0.3353920704300755
2021-01-11,125.98524475097656,127.14761685363601,125.51639391195827,126.190375376828,100384500,-0.023248883781488816,-0.023523402259269976,0.33764731011439153
2021-01-12,125.80939483642578,126.67872932371974,123.91443732593233,125.51635755772662,91951100,-0.001395797697566592,-0.0013967727305776918,0.33623222836254046
2021-01-13,127.85088348388672,128.39787854041427,125.5066146974837,125.77033487541826,88636800,0.016226837829680596,0.016096589816633866,0.3379612809557225
2021-01-14,125.91683959960938,127.95830826895903,125.77031351003957,127.76295505402753,90221800,-0.015127340786198706,-0.015242926153414396,0.3428692832988607
2021-01-15,124.18795776367188,127.19644556564833,124.05120899560467,125.78987829152969,111598500,-0.0137303464845131,-0.01382547950173204,0.30296864472115115
2021-01-19,124.86192321777344,125.72149530988855,123.9925886807919,124.81308118444944,90757300,0.00542697912292045,0.005412306134449107,0.3036041952510295
2021-01-20,128.96438598632812,129.41371177555757,125.56519249707169,125.67263899637693,104319500,0.032855995349355016,0.03232777611135213,0.3230252615273777
2021-01-21,133.69200134277344,136.42699093223655,130.48816107938626,130.69329163300603,120150900,0.03665830159456962,0.03600236828909711,0.3380028222569467
2021-01-22,135.8409423828125,136.60283037919487,131.88497630652225,133.1157150150256,114459400,0.0160738190651315,0.015946003077098925,0.339399887226525
2021-01-25,139.60154724121094,141.72116035187767,133.36967931189386,139.74807334283994,157611700,0.027683883757230632,0.02730761367055331,0.33872722963928914
2021-01-26,139.8359832763672,140.94951311366867,138.08753679306704,140.26576933716714,98390600,0.0016793226134605987,0.0016779141278878656,0.33655875330468826
2021-01-27,138.7615509033203,140.949546409481,137.14986769909706,140.099736532336,140843800,-0.007683518561337643,-0.007713188869367368,0.33879360767622274
2021-01-28,133.90689086914062,138.6931262527624,133.52594691185897,136.28047622181393,142621100,-0.03498562824194784,-0.0356122847405254,0.344170076164867
2021-01-29,128.89599609375,133.56500695035245,127.18662975783303,132.67613287859766,177523800,-0.037420738715287505,-0.03813886682400809,0.3663829445217999
2021-02-01,131.0254364013672,132.2366505181197,127.88996202795502,130.64449230969086,106239800,0.01652060864689986,0.01638562800460323,0.3701014438979404
2021-02-02,131.8556671142578,133.14501023071227,131.4844855801371,132.57847548555233,83305400,0.00633640868287122,0.006316418046826013,0.36953083708532486
2021-02-03,130.83004760742188,132.61755859976557,130.50770809360628,132.6077812510319,89880900,-0.007778349837229248,-0.007808758991657999,0.3590188299020594
2021-02-04,134.199951171875,134.2097136169971,131.4649611835476,133.1352633782053,84183100,0.025757871575229352,0.025431726281202906,0.3667356095269643
2021-02-05,133.78419494628906,134.42983740127244,132.9037842725981,134.3613683130723,75693800,-0.003098035595061166,-0.0031028444418894447,0.34276058528072173
2021-02-08,133.93092346191406,133.97983847702403,131.98421930396577,133.0700669616327,71297200,0.001096755230944213,0.0010961542343165692,0.3251871495781492
2021-02-09,133.05052185058594,134.87984224201634,132.89401467161727,133.64724931778963,76774200,-0.006573549920892541,-0.006595250853897664,0.325681268085786
2021-02-10,132.44403076171875,134.0092221240666,131.47556692700425,133.51030972734804,73046600,-0.00455835182328912,-0.0045687727893067905,0.31374747143905307
